Player_ID,Player_Name,Age,Gender,Skill_Level,Sport,City,Neighborhood,Available_Days,Available_Times,Hours_Available,Competitive_Level
ID_11081,لولوة الغامدي,21,ذكر,متقدم,سكواش,مكة,الزاهر,"الاثنين, الثلاثاء, الجمعة, الأربعاء",عصرًا,1,ودي
ID_11082,سلمان القرشي,27,ذكر,متوسط,سكواش,مكة,بطحاء قريش,"الاثنين, السبت, الثلاثاء, الأربعاء",صباحًا,5,تنافسي
ID_11083,ريم العنبر,32,أنثى,مبتدئ,تنس طاولة,الخبر,الخزامى,"الجمعة, الأربعاء","صباحًا, ظهرًا, ليلاً",4,ودي
ID_11084,ريم المالكي,20,أنثى,مبتدئ,سلة,جدة,الصفا,"الجمعة, الأربعاء",ظهرًا,5,تنافسي
ID_11085,بدر العنزي,38,ذكر,متقدم,تنس,تبوك,الورود,"الجمعة, الاثنين, الخميس",مساءً,5,تنافسي
ID_11086,ريم الخثعمي,28,ذكر,متقدم,سكواش,المدينة,الدويمة,"الجمعة, الأربعاء","ليلاً, عصرًا, ظهرًا",1,احترافي
ID_11087,فاطمة الهاجري,44,ذكر,متوسط,سكواش,تبوك,العليا,"الثلاثاء, الأربعاء, الخميس, السبت","ليلاً, ظهرًا",4,ودي
ID_11088,لولوة العسيري,44,ذكر,متقدم,بادل,مكة,الكعكية,"الثلاثاء, الاثنين, الجمعة, الخميس","مساءً, ظهرًا",4,احترافي
ID_11089,أحمد الحربي,44,ذكر,متقدم,تنس,الخبر,العقربية,"الثلاثاء, الاثنين, الجمعة, الخميس",عصرًا,1,ودي
ID_11090,شهد العنزي,23,أنثى,متوسط,بادل,بريدة,الوسيطى,"الجمعة, الاثنين, الخميس","مساءً, ليلاً",5,احترافي
ID_11091,سعيد العسيري,36,أنثى,متوسط,تنس طاولة,بريدة,النهضة,"السبت, الأربعاء, الأحد, الاثنين","ليلاً, ظهرًا, مساءً",3,احترافي
ID_11092,سعيد القحطاني,26,أنثى,متوسط,تنس طاولة,جدة,الحمراء,"الاثنين, الخميس, الجمعة",ظهرًا,5,تنافسي
ID_11093,مها الغامدي,41,أنثى,محترف,كرة القدم,الرياض,العليا,"الثلاثاء, الاثنين, الجمعة, الخميس",ليلاً,4,ودي
ID_11094,عبدالله الحربي,43,ذكر,متوسط,كرة الطائرة,الرياض,السويدي,الاثنين,"صباحًا, عصرًا",2,تنافسي
ID_11095,لولوة الشمري,26,أنثى,متوسط,سلة,الخبر,الدوحة,"الخميس, الأحد, الأربعاء, الجمعة","مساءً, ظهرًا, عصرًا",1,ودي
ID_11096,عبدالله الغامدي,26,ذكر,مبتدئ,كرة الطائرة,الطائف,شهار,"الاثنين, الجمعة, السبت","صباحًا, عصرًا",3,احترافي
ID_11097,جمال الدوسري,38,ذكر,مبتدئ,تنس,الخبر,الدوحة,الاثنين,مساءً,4,ودي
ID_11098,طارق العنبر,23,أنثى,متقدم,سلة,بريدة,الرابية,"الجمعة, الثلاثاء, الأحد","ليلاً, مساءً",1,احترافي
ID_11099,نايف السبيعي,28,ذكر,مبتدئ,كرة القدم,الخبر,الدوحة,الخميس,عصرًا,3,ودي
ID_11100,حسن العنزي,33,أنثى,متقدم,سكواش,أبها,النميص,"الجمعة, الخميس, الأربعاء, السبت",ليلاً,2,تنافسي
ID_11101,خالد العتيبي,31,ذكر,مبتدئ,تنس طاولة,الرياض,السويدي,"السبت, الاثنين","صباحًا, مساءً, ليلاً",5,ودي
ID_11102,عبدالرحمن الدوسري,22,ذكر,متوسط,كرة الطائرة,بريدة,الوسيطى,"الأحد, الجمعة, الاثنين, الثلاثاء",ليلاً,2,احترافي
ID_11103,طارق الخثعمي,22,ذكر,متقدم,تنس طاولة,بريدة,الريان,"الأربعاء, الخميس","ليلاً, مساءً",5,احترافي
ID_11104,عبدالله السبيعي,20,ذكر,محترف,كرة القدم,المدينة,الدويمة,"الأحد, الاثنين, السبت",ليلاً,4,ودي
ID_11105,فاطمة الشمري,33,أنثى,متوسط,تنس طاولة,الطائف,الوسام,"الثلاثاء, الاثنين","مساءً, صباحًا, عصرًا",2,احترافي
ID_11106,جمال الشمراني,18,أنثى,متقدم,بادل,المدينة,العاقول,"الثلاثاء, الاثنين, السبت, الأحد",صباحًا,3,ودي
ID_11107,ماجد القرشي,42,ذكر,محترف,تنس طاولة,الرياض,السويدي,الاثنين,"صباحًا, عصرًا",5,تنافسي
ID_11108,نايف القرشي,33,ذكر,متوسط,كرة القدم,الخبر,الحزام الذهبي,"السبت, الثلاثاء","ظهرًا, مساءً",3,تنافسي
ID_11109,سلمان العتيبي,22,ذكر,محترف,سلة,الخبر,الدوحة,"الأحد, الأربعاء, الاثنين","ظهرًا, صباحًا",5,ودي
ID_11110,نورة المالكي,24,ذكر,متقدم,سلة,الطائف,الردف,الأحد,"ظهرًا, مساءً",1,ودي
ID_11111,نايف القحطاني,29,ذكر,متقدم,بادل,الدمام,الجامعيين,الثلاثاء,"ظهرًا, ليلاً, عصرًا",1,تنافسي
ID_11112,شهد العسيري,44,أنثى,متقدم,بادل,الرياض,الملز,الخميس,"عصرًا, ليلاً, مساءً",1,احترافي
ID_11113,تركي السبيعي,39,ذكر,متوسط,تنس طاولة,الرياض,الملز,"الاثنين, الأحد, الخميس, الثلاثاء","صباحًا, مساءً, عصرًا",5,احترافي
ID_11114,ياسر الهاجري,30,ذكر,محترف,سكواش,جدة,الصفا,"الأربعاء, الجمعة","ظهرًا, مساءً, عصرًا",1,تنافسي
ID_11115,سعيد الهاجري,22,أنثى,مبتدئ,كرة الطائرة,جدة,الحمراء,"الجمعة, الاثنين","مساءً, ظهرًا",2,احترافي
ID_11116,طارق الشمري,22,أنثى,متوسط,تنس طاولة,بريدة,الريان,"الجمعة, الخميس, السبت","صباحًا, مساءً",2,ودي
ID_11117,راكان القرشي,44,أنثى,متوسط,سلة,تبوك,العليا,الخميس,"مساءً, ليلاً",1,احترافي
ID_11118,لولوة الشمري,20,أنثى,محترف,كرة القدم,المدينة,الخالدية,"الأربعاء, الجمعة","مساءً, صباحًا, ظهرًا",2,ودي
ID_11119,بدر الدوسري,30,أنثى,مبتدئ,بادل,تبوك,النهضة,"الأربعاء, الاثنين, الأحد, الخميس",عصرًا,2,تنافسي
ID_11120,هند الهاجري,32,أنثى,مبتدئ,تنس طاولة,مكة,الشوقية,"الجمعة, الاثنين, الخميس",مساءً,3,تنافسي
ID_11121,عبدالله الغامدي,42,أنثى,متوسط,كرة الطائرة,مكة,الزاهر,"الاثنين, الجمعة, الثلاثاء, الأحد","صباحًا, مساءً",3,ودي
ID_11122,فاطمة الهاجري,43,ذكر,مبتدئ,تنس,الرياض,الملز,الاثنين,"ليلاً, عصرًا, مساءً",5,ودي
ID_11123,سارة العنبر,19,ذكر,متقدم,تنس,بريدة,النهضة,"الجمعة, الاثنين","صباحًا, ظهرًا, ليلاً",4,تنافسي
ID_11124,خالد الشمري,41,أنثى,متوسط,كرة القدم,الرياض,اليرموك,"الاثنين, الجمعة, الثلاثاء, الأربعاء","عصرًا, ليلاً, صباحًا",5,احترافي
ID_11125,لولوة العتيبي,22,ذكر,متوسط,تنس,أبها,الضباب,"الأحد, السبت, الثلاثاء, الجمعة",ليلاً,1,ودي
ID_11126,راكان العسيري,40,ذكر,محترف,كرة القدم,تبوك,الشمال,"الاثنين, الأحد, السبت, الأربعاء","ظهرًا, صباحًا",4,احترافي
ID_11127,خالد العنزي,42,أنثى,محترف,سكواش,بريدة,الرابية,الخميس,عصرًا,5,ودي
ID_11128,ماجد الغامدي,25,أنثى,مبتدئ,تنس,الرياض,السويدي,"الاثنين, الجمعة","صباحًا, ليلاً, ظهرًا",5,ودي
ID_11129,جواهر الشمري,20,أنثى,متوسط,تنس,المدينة,الخالدية,الخميس,"عصرًا, ليلاً",2,احترافي
ID_11130,ريم السبيعي,28,أنثى,متوسط,كرة الطائرة,الطائف,الردف,"الخميس, السبت, الثلاثاء","عصرًا, ظهرًا, ليلاً",3,تنافسي
ID_11131,حسن الدوسري,23,ذكر,مبتدئ,كرة الطائرة,الدمام,النخيل,"الخميس, الثلاثاء","صباحًا, عصرًا, ليلاً",1,احترافي
ID_11132,لولوة المالكي,30,ذكر,مبتدئ,كرة القدم,المدينة,العزيزية,"السبت, الثلاثاء",ظهرًا,5,ودي
ID_11133,عبدالرحمن العتيبي,32,أنثى,محترف,بادل,أبها,الضباب,"الثلاثاء, الأحد, الأربعاء","عصرًا, صباحًا",2,ودي
ID_11134,شهد العسيري,35,أنثى,مبتدئ,كرة الطائرة,الخبر,العقربية,"الخميس, الجمعة, الأحد, السبت",عصرًا,5,احترافي
ID_11135,هند الشمري,37,أنثى,متقدم,تنس طاولة,بريدة,المنتزه,"الأربعاء, الثلاثاء, السبت, الاثنين","مساءً, ظهرًا, عصرًا",1,تنافسي
ID_11136,شهد السبيعي,40,ذكر,مبتدئ,بادل,أبها,الضباب,"الأربعاء, الخميس",ليلاً,1,احترافي
ID_11137,فاطمة الدوسري,43,ذكر,متوسط,تنس طاولة,أبها,السروات,"الجمعة, الأربعاء, السبت",ليلاً,4,تنافسي
ID_11138,رزان القحطاني,40,أنثى,محترف,سكواش,مكة,الكعكية,الأحد,"مساءً, ليلاً",3,تنافسي
ID_11139,خالد القحطاني,39,ذكر,متوسط,تنس طاولة,مكة,الزاهر,"الجمعة, الخميس","عصرًا, ليلاً, ظهرًا",3,احترافي
ID_11140,شهد الهاجري,39,أنثى,متقدم,بادل,تبوك,الفيصلية,"الخميس, الأربعاء, الأحد","صباحًا, مساءً",2,تنافسي
ID_11141,علي القرشي,41,أنثى,محترف,تنس طاولة,مكة,الشوقية,"الجمعة, الاثنين, الأحد",ظهرًا,5,احترافي
ID_11142,ماجد المالكي,37,ذكر,متوسط,كرة الطائرة,المدينة,الدويمة,السبت,صباحًا,4,احترافي
ID_11143,عبدالرحمن الحربي,24,أنثى,متقدم,كرة الطائرة,الدمام,الشاطئ,"الجمعة, الأحد, الثلاثاء",ظهرًا,1,احترافي
ID_11144,نايف الهاجري,22,أنثى,محترف,تنس,المدينة,العزيزية,"الثلاثاء, الخميس, السبت, الأربعاء",ليلاً,4,ودي
ID_11145,نورة الخثعمي,24,أنثى,مبتدئ,سلة,مكة,بطحاء قريش,"الاثنين, الأربعاء",صباحًا,4,تنافسي
ID_11146,مها الهاجري,33,أنثى,متوسط,سكواش,مكة,الشوقية,الأحد,"ليلاً, ظهرًا",3,ودي
ID_11147,سلمان العنبر,40,ذكر,محترف,تنس طاولة,المدينة,الخالدية,"السبت, الخميس, الثلاثاء, الجمعة",عصرًا,4,ودي
ID_11148,نايف الخثعمي,23,أنثى,مبتدئ,تنس طاولة,جدة,الفيصلية,الجمعة,"ظهرًا, صباحًا, ليلاً",5,ودي
ID_11149,ناصر الحربي,32,ذكر,مبتدئ,بادل,الطائف,الوسام,الأربعاء,"عصرًا, ظهرًا, صباحًا",2,ودي
ID_11150,راكان السبيعي,24,ذكر,متقدم,تنس طاولة,مكة,الشوقية,"الثلاثاء, الأحد, السبت, الخميس","مساءً, عصرًا, ليلاً",1,تنافسي
ID_11151,سالم الدوسري,44,أنثى,مبتدئ,سلة,الطائف,شهار,"الخميس, الثلاثاء","ظهرًا, صباحًا",3,ودي
ID_11152,نايف السبيعي,26,ذكر,متقدم,بادل,جدة,الصفا,"السبت, الخميس, الثلاثاء, الاثنين","مساءً, صباحًا",2,ودي
ID_11153,لولوة الحربي,33,ذكر,متوسط,تنس طاولة,بريدة,الوسيطى,"الأربعاء, الأحد, الاثنين, الخميس","صباحًا, عصرًا",1,احترافي
ID_11154,رزان الخثعمي,34,ذكر,متوسط,كرة الطائرة,الدمام,الخليج,"الأربعاء, الجمعة",صباحًا,5,احترافي
ID_11155,تركي العنزي,21,ذكر,متقدم,كرة الطائرة,تبوك,الشمال,الخميس,عصرًا,3,احترافي
ID_11156,نايف القحطاني,33,ذكر,مبتدئ,تنس طاولة,المدينة,الخالدية,"الأربعاء, السبت","ليلاً, مساءً, صباحًا",5,احترافي
ID_11157,سعيد الخثعمي,35,أنثى,مبتدئ,تنس طاولة,الدمام,الشاطئ,"الثلاثاء, الخميس, الجمعة, الأربعاء","صباحًا, ليلاً",3,ودي
ID_11158,أحمد العنبر,27,ذكر,متوسط,كرة الطائرة,الطائف,الردف,الجمعة,"ظهرًا, عصرًا, صباحًا",5,احترافي
ID_11159,نايف الغامدي,21,ذكر,متوسط,تنس,الطائف,قروى,الثلاثاء,"عصرًا, ليلاً",2,احترافي
ID_11160,خالد القحطاني,28,أنثى,محترف,بادل,الطائف,الردف,الخميس,"مساءً, ظهرًا",5,ودي
ID_11161,تركي الغامدي,43,ذكر,محترف,سلة,تبوك,العليا,"الجمعة, الاثنين","مساءً, ليلاً",4,تنافسي
ID_11162,ماجد الشمراني,19,ذكر,متوسط,كرة الطائرة,الدمام,الخليج,السبت,صباحًا,5,تنافسي
ID_11163,لولوة القحطاني,40,ذكر,متقدم,تنس طاولة,تبوك,العليا,"الأربعاء, الخميس","ظهرًا, عصرًا, صباحًا",2,احترافي
ID_11164,عبدالرحمن المالكي,34,ذكر,متقدم,تنس طاولة,مكة,بطحاء قريش,"الثلاثاء, السبت, الخميس",ظهرًا,5,ودي
ID_11165,ياسر الخثعمي,44,أنثى,مبتدئ,سكواش,تبوك,الفيصلية,"الأحد, الأربعاء, الثلاثاء",ليلاً,1,احترافي
ID_11166,راكان السبيعي,35,ذكر,مبتدئ,سلة,مكة,الزاهر,"الاثنين, الجمعة, السبت, الخميس",مساءً,5,تنافسي
ID_11167,مها الحربي,20,أنثى,متوسط,كرة الطائرة,الخبر,الخبر الشمالية,"الخميس, السبت, الأحد, الجمعة",صباحًا,1,ودي
